codigo_centro,nombre_centro,tipo_centro,titularidad,municipio,area_territorial,curso,modalidad,nota_media_centro,nota_media_cm,n_presentados,pct_aptos_centro,pct_aptos_cm,nota_media_aptos_centro,nota_media_aptos_cm
28024991,"CPR INF-PRI-SEC ""j.a.b.y.""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Torrejón de Ardoz,Madrid-Este,2021-2022,Presencial,5.84,6.49,24,91.67,93.11,6.9,7.41
28024991,"CPR INF-PRI-SEC ""j.a.b.y.""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Torrejón de Ardoz,Madrid-Este,2022-2023,Presencial,7.04,6.76,30,96.67,95.04,7.48,7.5
28024991,"CPR INF-PRI-SEC ""j.a.b.y.""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Torrejón de Ardoz,Madrid-Este,2023-2024,Presencial,6.63,6.68,27,92.59,95.03,7.28,7.41
28007607,"CPR INF-PRI-SEC ""jesus maestro""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,7.11,6.51,62,0,100,7.65,7.34
28007607,"CPR INF-PRI-SEC ""jesus maestro""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,6.76,6.51,69,97.1,66.67,7.39,7.42
28007607,"CPR INF-PRI-SEC ""jesus maestro""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,6.79,6.49,72,90.28,93.11,7.81,7.41
28007607,"CPR INF-PRI-SEC ""jesus maestro""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,7.35,6.76,65,100,95.04,7.67,7.5
28007607,"CPR INF-PRI-SEC ""jesus maestro""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,7.18,6.68,80,98.75,95.03,7.77,7.41
28012354,"CPR INF-PRI-SEC ""jesus maria""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,6.89,6.51,47,95.74,100,7.39,7.34
28012354,"CPR INF-PRI-SEC ""jesus maria""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,6.46,6.51,53,94.34,66.67,7.51,7.42
28012354,"CPR INF-PRI-SEC ""jesus maria""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,6.05,6.49,41,97.56,93.11,7.06,7.41
28012354,"CPR INF-PRI-SEC ""jesus maria""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,7.19,6.76,52,98.08,95.04,7.62,7.5
28012354,"CPR INF-PRI-SEC ""jesus maria""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,6.15,6.68,39,97.44,95.03,7.27,7.41
28003110,"CPR INF-PRI-SEC ""jesus nazareno""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Getafe,Madrid-Sur,2019-2020,Presencial,6.19,6.51,97,88.66,100,7.22,7.34
28003110,"CPR INF-PRI-SEC ""jesus nazareno""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Getafe,Madrid-Sur,2020-2021,Presencial,6.48,6.51,100,94,66.67,7.73,7.42
28003110,"CPR INF-PRI-SEC ""jesus nazareno""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Getafe,Madrid-Sur,2021-2022,Presencial,6.3,6.49,107,95.33,93.11,7.4,7.41
28003110,"CPR INF-PRI-SEC ""jesus nazareno""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Getafe,Madrid-Sur,2022-2023,Presencial,6.59,6.76,90,94.44,95.04,7.65,7.5
28003110,"CPR INF-PRI-SEC ""jesus nazareno""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Getafe,Madrid-Sur,2023-2024,Presencial,6.46,6.68,97,91.75,95.03,7.47,7.41
28036474,"CPR INF-PRI-SEC ""juan de valdes""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,,Presencial,,,,,,,
28021902,"CPR INF-PRI-SEC ""la inmaculada""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,6.67,6.51,38,97.37,100,7.61,7.34
28021902,"CPR INF-PRI-SEC ""la inmaculada""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,6.4,6.51,53,94.34,66.67,7.53,7.42
28021902,"CPR INF-PRI-SEC ""la inmaculada""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,6.57,6.49,42,95.24,93.11,7.53,7.41
28021902,"CPR INF-PRI-SEC ""la inmaculada""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,7.43,6.76,35,97.14,95.04,7.78,7.5
28021902,"CPR INF-PRI-SEC ""la inmaculada""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,5.79,6.68,40,87.5,95.03,7.07,7.41
28019270,"CPR INF-PRI-SEC ""la inmaculada""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,5.99,6.51,35,91.43,100,6.94,7.34
28019270,"CPR INF-PRI-SEC ""la inmaculada""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,5.91,6.51,43,90.7,66.67,6.91,7.42
28019270,"CPR INF-PRI-SEC ""la inmaculada""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,6.35,6.49,47,97.87,93.11,7.2,7.41
28019270,"CPR INF-PRI-SEC ""la inmaculada""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,6.7,6.76,42,100,95.04,7.34,7.5
28019270,"CPR INF-PRI-SEC ""la inmaculada""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,5.79,6.68,46,89.13,95.03,6.93,7.41
28001022,"CPR INF-PRI-SEC ""la inmaculada""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Alcorcón,Madrid-Sur,2019-2020,Presencial,6.49,6.51,61,90.16,100,7.02,7.34
28001022,"CPR INF-PRI-SEC ""la inmaculada""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Alcorcón,Madrid-Sur,2020-2021,Presencial,6.31,6.51,62,90.32,66.67,6.97,7.42
28001022,"CPR INF-PRI-SEC ""la inmaculada""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Alcorcón,Madrid-Sur,2021-2022,Presencial,6.5,6.49,49,91.84,93.11,7.11,7.41
28001022,"CPR INF-PRI-SEC ""la inmaculada""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Alcorcón,Madrid-Sur,2022-2023,Presencial,7.01,6.76,46,97.83,95.04,7.48,7.5
28001022,"CPR INF-PRI-SEC ""la inmaculada""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Alcorcón,Madrid-Sur,2023-2024,Presencial,6.38,6.68,49,93.88,95.03,6.98,7.41
28024381,"CPR INF-PRI-SEC ""la inmaculada concepcion""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,San Lorenzo de El Escorial,Madrid-Oeste,2019-2020,Presencial,6.44,6.51,56,96.43,100,7.4,7.34
28024381,"CPR INF-PRI-SEC ""la inmaculada concepcion""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,San Lorenzo de El Escorial,Madrid-Oeste,2020-2021,Presencial,6.02,6.51,60,91.67,66.67,7.16,7.42
28024381,"CPR INF-PRI-SEC ""la inmaculada concepcion""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,San Lorenzo de El Escorial,Madrid-Oeste,2021-2022,Presencial,5.9,6.49,51,86.27,93.11,7.31,7.41
28024381,"CPR INF-PRI-SEC ""la inmaculada concepcion""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,San Lorenzo de El Escorial,Madrid-Oeste,2022-2023,Presencial,6.51,6.76,67,98.51,95.04,7.13,7.5
28024381,"CPR INF-PRI-SEC ""la inmaculada concepcion""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,San Lorenzo de El Escorial,Madrid-Oeste,2023-2024,Presencial,6.29,6.68,62,93.55,95.03,7.37,7.41
28012196,"CPR INF-PRI-SEC ""la inmaculada-marillac""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,6.41,6.51,172,93.6,100,7.33,7.34
28012196,"CPR INF-PRI-SEC ""la inmaculada-marillac""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,6.43,6.51,151,94.7,66.67,7.36,7.42
28012196,"CPR INF-PRI-SEC ""la inmaculada-marillac""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,6.27,6.49,171,91.23,93.11,7.21,7.41
28012196,"CPR INF-PRI-SEC ""la inmaculada-marillac""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,6.85,6.76,136,96.32,95.04,7.51,7.5
28012196,"CPR INF-PRI-SEC ""la inmaculada-marillac""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,6.76,6.68,145,95.86,95.03,7.45,7.41
28003250,"CPR INF-PRI-SEC ""la inmaculada-padres escolapios""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Getafe,Madrid-Sur,2019-2020,Presencial,6.17,6.51,74,90.54,100,7.41,7.34
28003250,"CPR INF-PRI-SEC ""la inmaculada-padres escolapios""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Getafe,Madrid-Sur,2020-2021,Presencial,6.02,6.51,99,84.85,66.67,7.58,7.42
28003250,"CPR INF-PRI-SEC ""la inmaculada-padres escolapios""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Getafe,Madrid-Sur,2021-2022,Presencial,6.18,6.49,95,88.42,93.11,7.61,7.41
28003250,"CPR INF-PRI-SEC ""la inmaculada-padres escolapios""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Getafe,Madrid-Sur,2022-2023,Presencial,6.3,6.76,90,92.22,95.04,7.41,7.5
28003250,"CPR INF-PRI-SEC ""la inmaculada-padres escolapios""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Getafe,Madrid-Sur,2023-2024,Presencial,6.11,6.68,84,90.48,95.03,7.45,7.41
28042498,"CPR INF-PRI-SEC ""la presentación fesd""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,6.63,6.51,24,95.83,100,7.3,7.34
28042498,"CPR INF-PRI-SEC ""la presentación fesd""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,6.49,6.51,31,96.77,66.67,7.48,7.42
28042498,"CPR INF-PRI-SEC ""la presentación fesd""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,5.71,6.49,21,80.95,93.11,7.36,7.41
28042498,"CPR INF-PRI-SEC ""la presentación fesd""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,6.24,6.76,36,88.89,95.04,7.43,7.5
28042498,"CPR INF-PRI-SEC ""la presentación fesd""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,5.9,6.68,30,96.67,95.03,7.08,7.41
28013863,"CPR INF-PRI-SEC ""la salle""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,6.69,6.51,147,95.24,100,7.18,7.34
28013863,"CPR INF-PRI-SEC ""la salle""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,6.7,6.51,136,98.53,66.67,7.18,7.42
28013863,"CPR INF-PRI-SEC ""la salle""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,6.69,6.49,129,98.45,93.11,7.22,7.41
28013863,"CPR INF-PRI-SEC ""la salle""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,6.59,6.76,114,98.25,95.04,7.05,7.5
28013863,"CPR INF-PRI-SEC ""la salle""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,6.69,6.68,134,99.25,95.03,7.04,7.41
28003419,"CPR INF-PRI-SEC ""la salle""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Griñón,Madrid-Sur,2019-2020,Presencial,6.29,6.51,56,87.5,100,7.39,7.34
28003419,"CPR INF-PRI-SEC ""la salle""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Griñón,Madrid-Sur,2020-2021,Presencial,5.86,6.51,52,96.15,66.67,6.93,7.42
28003419,"CPR INF-PRI-SEC ""la salle""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Griñón,Madrid-Sur,2021-2022,Presencial,6.03,6.49,61,86.89,93.11,7.2,7.41
28003419,"CPR INF-PRI-SEC ""la salle""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Griñón,Madrid-Sur,2022-2023,Presencial,6.24,6.76,52,90.38,95.04,7.22,7.5
28003419,"CPR INF-PRI-SEC ""la salle""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Griñón,Madrid-Sur,2023-2024,Presencial,5.6,6.68,55,87.27,95.03,6.79,7.41
28008934,"CPR INF-PRI-SEC ""la salle-sagrado corazon""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,5.77,6.51,125,80.8,100,6.96,7.34
28008934,"CPR INF-PRI-SEC ""la salle-sagrado corazon""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,6.25,6.51,103,92.23,66.67,7.21,7.42
28008934,"CPR INF-PRI-SEC ""la salle-sagrado corazon""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,6.49,6.49,82,91.46,93.11,7.5,7.41
28008934,"CPR INF-PRI-SEC ""la salle-sagrado corazon""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,5.95,6.76,90,93.33,95.04,6.88,7.5
28008934,"CPR INF-PRI-SEC ""la salle-sagrado corazon""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,6.05,6.68,96,87.5,95.03,7.21,7.41
28050173,"CPR INF-PRI-SEC ""lagomar""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Valdemoro,Madrid-Sur,2019-2020,Presencial,6.33,6.51,35,97.14,100,7.24,7.34
28050173,"CPR INF-PRI-SEC ""lagomar""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Valdemoro,Madrid-Sur,2020-2021,Presencial,6.85,6.51,39,97.44,66.67,7.66,7.42
28050173,"CPR INF-PRI-SEC ""lagomar""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Valdemoro,Madrid-Sur,2021-2022,Presencial,6.41,6.49,66,98.48,93.11,7.41,7.41
28050173,"CPR INF-PRI-SEC ""lagomar""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Valdemoro,Madrid-Sur,2022-2023,Presencial,6.48,6.76,55,94.55,95.04,7.46,7.5
28050173,"CPR INF-PRI-SEC ""lagomar""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Valdemoro,Madrid-Sur,2023-2024,Presencial,6.75,6.68,55,94.55,95.03,7.53,7.41
28046901,"CPR INF-PRI-SEC ""las rosas""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,6.13,6.51,66,89.39,100,7.28,7.34
28046901,"CPR INF-PRI-SEC ""las rosas""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,6.92,6.51,38,94.74,66.67,7.76,7.42
28046901,"CPR INF-PRI-SEC ""las rosas""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,6.11,6.49,52,90.38,93.11,7.25,7.41
28046901,"CPR INF-PRI-SEC ""las rosas""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,7.04,6.76,44,100,95.04,7.61,7.5
28046901,"CPR INF-PRI-SEC ""las rosas""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,6.56,6.68,53,94.34,95.03,7.4,7.41
28067409,"CPR INF-PRI-SEC ""las tablas valverde""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,7.31,6.51,104,99.04,100,7.95,7.34
28067409,"CPR INF-PRI-SEC ""las tablas valverde""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,7.34,6.51,120,99.17,66.67,8.15,7.42
28067409,"CPR INF-PRI-SEC ""las tablas valverde""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,7.34,6.49,121,99.17,93.11,8.14,7.41
28067409,"CPR INF-PRI-SEC ""las tablas valverde""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,7.8,6.76,131,100,95.04,8.29,7.5
28067409,"CPR INF-PRI-SEC ""las tablas valverde""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,7.55,6.68,113,99.12,95.03,8.03,7.41
28069406,"CPR INF-PRI-SEC ""leonardo da vinci""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Moralzarzal,Madrid-Oeste,2019-2020,Presencial,6.09,6.51,43,90.7,100,7.02,7.34
28069406,"CPR INF-PRI-SEC ""leonardo da vinci""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Moralzarzal,Madrid-Oeste,2020-2021,Presencial,6.33,6.51,33,90.91,66.67,7.35,7.42
28069406,"CPR INF-PRI-SEC ""leonardo da vinci""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Moralzarzal,Madrid-Oeste,2021-2022,Presencial,6.53,6.49,38,94.74,93.11,7.36,7.41
28069406,"CPR INF-PRI-SEC ""leonardo da vinci""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Moralzarzal,Madrid-Oeste,2022-2023,Presencial,7.04,6.76,34,100,95.04,7.37,7.5
28069406,"CPR INF-PRI-SEC ""leonardo da vinci""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Moralzarzal,Madrid-Oeste,2023-2024,Presencial,6.46,6.68,33,90.91,95.03,7.11,7.41
28003675,"CPR INF-PRI-SEC ""liceo san pablo""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Leganés,Madrid-Sur,2019-2020,Presencial,6.55,6.51,19,94.74,100,7.77,7.34
28003675,"CPR INF-PRI-SEC ""liceo san pablo""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Leganés,Madrid-Sur,2020-2021,Presencial,5.91,6.51,29,89.66,66.67,7.56,7.42
28003675,"CPR INF-PRI-SEC ""liceo san pablo""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Leganés,Madrid-Sur,2021-2022,Presencial,6.32,6.49,17,88.24,93.11,7.86,7.41
28003675,"CPR INF-PRI-SEC ""liceo san pablo""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Leganés,Madrid-Sur,2022-2023,Presencial,5.94,6.76,30,90,95.04,7.41,7.5
28003675,"CPR INF-PRI-SEC ""liceo san pablo""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Leganés,Madrid-Sur,2023-2024,Presencial,6.52,6.68,27,88.89,95.03,7.65,7.41
28011544,"CPR INF-PRI-SEC ""liceo sorolla b""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,5.75,6.51,11,81.82,100,7.29,7.34
28011544,"CPR INF-PRI-SEC ""liceo sorolla b""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,6.93,6.51,5,100,66.67,7.67,7.42
28011544,"CPR INF-PRI-SEC ""liceo sorolla b""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,5.74,6.49,10,80,93.11,7.38,7.41
28011544,"CPR INF-PRI-SEC ""liceo sorolla b""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,6.45,6.76,22,100,95.04,7.1,7.5
28011544,"CPR INF-PRI-SEC ""liceo sorolla b""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,6.28,6.68,21,95.24,95.03,6.84,7.41
28000492,"CPR INF-PRI-SEC ""lope de vega""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Alcalá de Henares,Madrid-Este,2019-2020,Presencial,7.28,6.51,51,98.04,100,7.71,7.34
28000492,"CPR INF-PRI-SEC ""lope de vega""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Alcalá de Henares,Madrid-Este,2020-2021,Presencial,7,6.51,63,96.83,66.67,7.77,7.42
28000492,"CPR INF-PRI-SEC ""lope de vega""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Alcalá de Henares,Madrid-Este,2021-2022,Presencial,6.84,6.49,73,95.89,93.11,7.64,7.41
